"COD_INE";"ID_REL";"COD_GEO";"COD_PROV";"PROVINCIA";"NOMBRE_ACTUAL";"POBLACION_MUNI";"SUPERFICIE";"PERIMETRO";"COD_INE_CAPITAL";"CAPITAL";"POBLACION_CAPITAL";"HOJA_MTN25_ETRS89";"LONGITUD_ETRS89";"LATITUD_ETRS89";"ORIGENCOOR";"ALTITUD";"ORIGENALTITUD"
"40194000000";"1401945";"40001";"40";"Segovia";"Segovia";51756;16359.20;104680.00;"40194000601";"Segovia";"49325";"0483-1";-4.12;40.94;"Mapa";1002.00;"MDT5"
"40195000000";"1401958";"40712";"40";"Segovia";"Sepúlveda";1105;13209.86;85972.00;"40195000701";"Sepúlveda";"925";"0431-1";-3.75;41.29;"Mapa";1003.00;"MDT5"
"40196000000";"1401961";"40716";"40";"Segovia";"Sequera de Fresno";36;1331.29;21857.00;"40196000101";"Sequera de Fresno";"36";"0403-4";-3.54;41.36;"Mapa";999.00;"MDT5"
"40198000000";"1401983";"40720";"40";"Segovia";"Sotillo";26;2033.12;24370.00;"40198000201";"Sotillo";"24";"0431-2";-3.63;41.25;"Mapa";967.00;"MDT5"
"40199000000";"1401996";"40724";"40";"Segovia";"Sotosalbos";110;2391.70;28991.00;"40199000101";"Sotosalbos";"104";"0457-4";-3.94;41.03;"Mapa";1158.00;"MDT5"
"40200000000";"1402000";"40728";"40";"Segovia";"Tabanera la Luenga";51;1288.25;19763.00;"40200000101";"Tabanera la Luenga";"51";"0456-2";-4.23;41.09;"Mapa";907.00;"MDT5"
"40201000000";"1402017";"40732";"40";"Segovia";"Tolocirio";53;944.02;13141.00;"40201000101";"Tolocirio";"53";"0455-2";-4.65;41.13;"Mapa";807.00;"MDT5"
"40202000000";"1402022";"40740";"40";"Segovia";"Torreadrada";64;3285.67;26606.00;"40202000101";"Torreadrada";"64";"0403-1";-3.84;41.44;"Mapa";1082.00;"MDT5"
"40203000000";"1402038";"40744";"40";"Segovia";"Torrecaballeros";1339;4214.46;39802.00;"40203000401";"Torrecaballeros";"1065";"0483-1";-4.02;40.99;"Mapa";1152.00;"MDT5"
"40204000000";"1402043";"40748";"40";"Segovia";"Torrecilla del Pinar";198;1961.46;22623.00;"40204000101";"Torrecilla del Pinar";"198";"0402-3";-4.03;41.37;"Mapa";870.00;"MDT5"
"40205000000";"1402056";"40752";"40";"Segovia";"Torreiglesias";282;5508.17;37810.00;"40205000301";"Torreiglesias";"162";"0457-1";-4.03;41.10;"Mapa";1023.00;"MDT5"
"40206000000";"1402069";"40736";"40";"Segovia";"Torre Val de San Pedro";188;4422.27;48857.00;"40206000201";"Torre Val de San Pedro";"64";"0457-4";-3.86;41.07;"Mapa";1115.00;"MDT5"
"40207000000";"1402075";"40756";"40";"Segovia";"Trescasas";1059;3265.65;33080.00;"40207000201";"Trescasas";"501";"0483-1";-4.03;40.96;"Mapa";1128.00;"MDT5"
"40208000000";"1402081";"40760";"40";"Segovia";"Turégano";1005;7076.96;67805.00;"40208000501";"Turégano";"883";"0457-2";-4.00;41.15;"Mapa";934.00;"MDT5"
"40210000000";"1402108";"40768";"40";"Segovia";"Urueñas";111;3286.51;26150.00;"40210000101";"Urueñas";"111";"0403-3";-3.77;41.35;"Mapa";1049.00;"MDT5"
"40211000000";"1402115";"40772";"40";"Segovia";"Valdeprados";74;1945.41;21884.00;"40211000201";"Valdeprados";"56";"0507-2";-4.25;40.81;"Mapa";984.00;"MDT5"
"40212000000";"1402120";"40776";"40";"Segovia";"Valdevacas de Montejo";32;1752.59;18408.00;"40212000101";"Valdevacas de Montejo";"32";"0375-4";-3.63;41.52;"Mapa";1126.00;"MDT5"
"40213000000";"1402136";"40780";"40";"Segovia";"Valdevacas y Guijar";95;1816.67;21669.00;"40213000101";"El Guijar";"91";"0457-2";-3.91;41.13;"Mapa";1025.00;"MDT5"
"40214000000";"1402141";"40784";"40";"Segovia";"Valseca";245;2319.57;29634.00;"40214000101";"Valseca";"245";"0483-1";-4.17;41.00;"Mapa";941.00;"MDT5"
"40215000000";"1402154";"40788";"40";"Segovia";"Valtiendas";80;3864.38;40117.00;"40215000301";"Valtiendas";"42";"0402-2";-3.91;41.47;"Mapa";914.00;"MDT5"
"40216000000";"1402167";"40792";"40";"Segovia";"Valverde del Majano";1064;3099.99;31307.00;"40216000101";"Valverde del Majano";"1022";"0482-2";-4.23;40.95;"Mapa";925.00;"MDT5"
"40218000000";"1402189";"40800";"40";"Segovia";"Valle de Tabladillo";96;1645.87;18425.00;"40218000201";"Valle de Tabladillo";"83";"0403-3";-3.83;41.36;"Mapa";932.00;"MDT5"
"40219000000";"1402192";"40804";"40";"Segovia";"Vallelado";697;3684.22;33428.00;"40219000101";"Vallelado";"697";"0401-3";-4.42;41.40;"Mapa";775.00;"MDT5"
"40220000000";"1402206";"40808";"40";"Segovia";"Valleruela de Pedraza";73;969.98;13844.00;"40220000301";"Valleruela de Pedraza";"51";"0431-3";-3.80;41.17;"Mapa";1099.00;"MDT5"
"40221000000";"1402213";"40812";"40";"Segovia";"Valleruela de Sepúlveda";52;1599.39;18109.00;"40221000201";"Valleruela de Sepúlveda";"38";"0431-3";-3.77;41.19;"Mapa";1088.00;"MDT5"
"40222000000";"1402228";"40816";"40";"Segovia";"Veganzones";229;2195.97;27798.00;"40222000101";"Veganzones";"229";"0430-4";-3.99;41.19;"Mapa";915.00;"MDT5"
"40223000000";"1402234";"40820";"40";"Segovia";"Vegas de Matute";265;2191.70;23422.00;"40223000101";"Vegas de Matute";"215";"0507-2";-4.27;40.79;"Mapa";1011.00;"MDT5"
"40224000000";"1402249";"40824";"40";"Segovia";"Ventosilla y Tejadilla";20;598.00;11291.00;"40224000301";"Ventosilla";"11";"0431-3";-3.69;41.18;"Mapa";1128.00;"MDT5"
"40225000000";"1402252";"40828";"40";"Segovia";"Villacastín";1495;10957.13;62967.00;"40225000101";"Villacastín";"1493";"0507-1";-4.41;40.78;"Mapa";1096.00;"MDT5"
"40228000000";"1402287";"40836";"40";"Segovia";"Villaverde de Íscar";615;2779.54;25790.00;"40228000101";"Villaverde de Íscar";"615";"0428-2";-4.52;41.30;"Mapa";760.00;"MDT5"
"40229000000";"1402290";"40840";"40";"Segovia";"Villaverde de Montejo";30;2480.15;22988.00;"40229000201";"Villaverde de Montejo";"26";"0375-4";-3.65;41.52;"Mapa";1051.00;"MDT5"
"40230000000";"1402304";"40844";"40";"Segovia";"Villeguillo";106;1669.38;17414.00;"40230000101";"Villeguillo";"106";"0428-2";-4.57;41.25;"Mapa";767.00;"MDT5"
"40231000000";"1402311";"40848";"40";"Segovia";"Yanguas de Eresma";140;2428.25;27866.00;"40231000201";"Yanguas de Eresma";"109";"0456-4";-4.23;41.07;"Mapa";897.00;"MDT5"
"40233000000";"1402332";"40852";"40";"Segovia";"Zarzuela del Monte";506;2838.07;27229.00;"40233000101";"Zarzuela del Monte";"499";"0507-2";-4.33;40.80;"Mapa";1005.00;"MDT5"
"40234000000";"1402347";"40856";"40";"Segovia";"Zarzuela del Pinar";442;1775.73;19707.00;"40234000101";"Zarzuela del Pinar";"442";"0430-1";-4.18;41.25;"Mapa";880.00;"MDT5"
"40901000000";"1409010";"40550";"40";"Segovia";"Ortigosa del Monte";552;1541.32;21336.00;"40901000101";"Ortigosa del Monte";"552";"0483-3";-4.17;40.84;"Mapa";1094.00;"MDT5"
"40902000000";"1409025";"40226";"40";"Segovia";"Cozuelos de Fuentidueña";131;1523.57;15822.00;"40902000101";"Cozuelos de Fuentidueña";"131";"0402-3";-4.09;41.39;"Mapa";873.00;"MDT5"
"40903000000";"1409031";"40412";"40";"Segovia";"Marazoleja";105;2635.97;25440.00;"40903000101";"Marazoleja";"105";"0482-2";-4.33;40.96;"Mapa";910.00;"MDT5"
"40904000000";"1409046";"40526";"40";"Segovia";"Navas de Riofrío";399;1485.68;22566.00;"40904000101";"Navas de Riofrío";"399";"0483-3";-4.13;40.86;"Mapa";1104.00;"MDT5"
"40905000000";"1409059";"40234";"40";"Segovia";"Cuevas de Provanco";136;3844.56;30751.00;"40905000101";"Cuevas de Provanco";"136";"0374-4";-3.96;41.54;"Mapa";890.00;"MDT5"
"40906000000";"1409062";"40650";"40";"Segovia";"San Cristóbal de Segovia";3028;634.84;14351.00;"40906000101";"San Cristóbal de Segovia";"2945";"0483-1";-4.07;40.95;"Mapa";1074.00;"MDT5"
"41001000000";"1410016";"41005";"41";"Sevilla";"Aguadulce";2047;1369.35;18970.00;"41001000101";"Aguadulce";"2028";"1005-2";-4.99;37.25;"Mapa";264.00;"MDT5"
"41002000000";"1410021";"41010";"41";"Sevilla";"Alanís";1781;28019.29;86611.00;"41002000101";"Alanís";"1744";"0899-3";-5.71;38.03;"Mapa";673.00;"MDT5"
"41003000000";"1410037";"41015";"41";"Sevilla";"Albaida del Aljarafe";3137;1092.91;15474.00;"41003000101";"Albaida del Aljarafe";"3136";"0984-1";-6.16;37.42;"Mapa";164.00;"MDT5"
"41004000000";"1410042";"41020";"41";"Sevilla";"Alcalá de Guadaíra";75106;28461.32;104353.00;"41004000201";"Alcalá de Guadaíra";"68679";"1003-1";-5.85;37.33;"Mapa";43.00;"MDT5"
"41005000000";"1410055";"41025";"41";"Sevilla";"Alcalá del Río";11950;8196.98;62640.00;"41005000101";"Alcalá del Río";"9506";"0962-4";-5.97;37.51;"Mapa";23.00;"MDT5"
"41006000000";"1410068";"41030";"41";"Sevilla";"Alcolea del Río";3413;5017.22;37759.00;"41006000101";"Alcolea del Río";"3387";"0963-2";-5.67;37.61;"Mapa";32.00;"MDT5"
"41007000000";"1410074";"41035";"41";"Sevilla";"La Algaba";16275;1811.46;28272.00;"41007000101";"La Algaba";"15221";"0984-2";-6.01;37.46;"Mapa";9.00;"MDT5"
"41008000000";"1410080";"41040";"41";"Sevilla";"Algámitas";1284;2042.38;21583.00;"41008000101";"Algámitas";"1279";"1022-3";-5.15;37.01;"Mapa";428.00;"MDT5"
"41009000000";"1410093";"41045";"41";"Sevilla";"Almadén de la Plata";1424;25577.61;83231.00;"41009000101";"Almadén de la Plata";"1385";"0919-3";-6.07;37.87;"Mapa";450.00;"MDT5"
"41010000000";"1410107";"41050";"41";"Sevilla";"Almensilla";5929;1417.90;19670.00;"41010000101";"Almensilla";"5555";"1002-1";-6.11;37.30;"Mapa";42.00;"MDT5"
"41011000000";"1410114";"41055";"41";"Sevilla";"Arahal";19532;20113.48;79288.00;"41011000101";"Arahal";"18950";"1003-2";-5.54;37.26;"Mapa";114.00;"MDT5"
"41012000000";"1410129";"41060";"41";"Sevilla";"Aznalcázar";4493;44962.15;139487.00;"41012000101";"Aznalcázar";"4258";"1001-2";-6.25;37.30;"Mapa";63.00;"MDT5"
"41013000000";"1410135";"41065";"41";"Sevilla";"Aznalcóllar";6116;19884.91;69019.00;"41013000101";"Aznalcóllar";"6079";"0961-4";-6.26;37.52;"Mapa";140.00;"MDT5"
"41014000000";"1410140";"41070";"41";"Sevilla";"Badolatosa";3121;4779.13;50431.00;"41014000101";"Badolatosa";"2544";"1006-2";-4.67;37.30;"Mapa";234.00;"MDT5"
"41015000000";"1410153";"41075";"41";"Sevilla";"Benacazón";7167;3216.15;37443.00;"41015000101";"Benacazón";"7159";"0983-4";-6.19;37.35;"Mapa";119.00;"MDT5"
"41016000000";"1410166";"41080";"41";"Sevilla";"Bollullos de la Mitación";10512;6250.08;63082.00;"41016000101";"Bollullos de la Mitación";"9614";"0984-3";-6.13;37.34;"Mapa";89.00;"MDT5"
"41017000000";"1410172";"41085";"41";"Sevilla";"Bormujos";21667;1223.79;19547.00;"41017000101";"Bormujos";"21523";"0984-3";-6.07;37.37;"Mapa";94.00;"MDT5"
"41018000000";"1410188";"41090";"41";"Sevilla";"Brenes";12638;2144.20;26744.00;"41018000101";"Brenes";"12575";"0962-4";-5.87;37.55;"Mapa";17.00;"MDT5"
"41019000000";"1410191";"41095";"41";"Sevilla";"Burguillos";6523;4314.27;28675.00;"41019000101";"Burguillos";"6502";"0962-2";-5.96;37.58;"Mapa";88.00;"MDT5"
"41020000000";"1410205";"41100";"41";"Sevilla";"Las Cabezas de San Juan";16418;22970.23;68385.00;"41020000101";"Las Cabezas de San Juan";"14448";"1034-2";-5.94;36.98;"Mapa";72.00;"MDT5"
"41021000000";"1410212";"41105";"41";"Sevilla";"Camas";27293;1164.61;16962.00;"41021000101";"Camas";"27291";"0984-3";-6.03;37.40;"Mapa";12.00;"MDT5"
"41022000000";"1410227";"41110";"41";"Sevilla";"La Campana";5349;12608.98;48051.00;"41022000101";"La Campana";"5287";"0964-3";-5.42;37.56;"Mapa";133.00;"MDT5"
"41023000000";"1410233";"41115";"41";"Sevilla";"Cantillana";10612;10703.31;47748.00;"41023000101";"Cantillana";"10066";"0963-1";-5.82;37.60;"Mapa";31.00;"MDT5"
"41024000000";"1410248";"41120";"41";"Sevilla";"Carmona";28540;92434.43;158082.00;"41024000101";"Carmona";"22926";"0985-2";-5.63;37.47;"Mapa";249.00;"MDT5"
"41025000000";"1410251";"41125";"41";"Sevilla";"Carrión de los Céspedes";2524;601.15;10802.00;"41025000101";"Carrión de los Céspedes";"2524";"0983-4";-6.32;37.36;"Mapa";97.00;"MDT5"
"41026000000";"1410264";"41130";"41";"Sevilla";"Casariche";5566;5289.58;34415.00;"41026000101";"Casariche";"5072";"1006-1";-4.75;37.29;"Mapa";294.00;"MDT5"
"41027000000";"1410270";"41135";"41";"Sevilla";"Castilblanco de los Arroyos";4831;32354.55;97509.00;"41027000102";"Castilblanco de los Arroyos";"3956";"0940-4";-5.98;37.67;"Mapa";328.00;"MDT5"
"41028000000";"1410286";"41140";"41";"Sevilla";"Castilleja de Guzmán";2835;203.56;6141.00;"41028000101";"Castilleja de Guzmán";"2835";"0984-3";-6.05;37.40;"Mapa";123.00;"MDT5"
"41029000000";"1410299";"41145";"41";"Sevilla";"Castilleja de la Cuesta";17429;216.49;6645.00;"41029000101";"Castilleja de la Cuesta";"17429";"0984-3";-6.05;37.38;"Mapa";101.00;"MDT5"
"41030000000";"1410303";"41150";"41";"Sevilla";"Castilleja del Campo";628;1622.25;17313.00;"41030000101";"Castilleja del Campo";"596";"0983-4";-6.33;37.38;"Mapa";120.00;"MDT5"
"41031000000";"1410310";"41155";"41";"Sevilla";"El Castillo de las Guardas";1464;25873.85;82681.00;"41031000801";"El Castillo de las Guardas";"792";"0939-4";-6.31;37.69;"Mapa";349.00;"MDT5"
"41032000000";"1410325";"41160";"41";"Sevilla";"Cazalla de la Sierra";4849;35709.57;104104.00;"41032000101";"Cazalla de la Sierra";"4660";"0920-1";-5.75;37.92;"Mapa";588.00;"MDT5"
"41033000000";"1410331";"41165";"41";"Sevilla";"Constantina";6040;48130.91;114200.00;"41033000401";"Constantina";"5786";"0920-4";-5.62;37.87;"Mapa";553.00;"MDT5"
"41034000000";"1410346";"41170";"41";"Sevilla";"Coria del Río";30535;6199.70;42514.00;"41034000201";"Coria del Río";"29461";"1002-1";-6.05;37.28;"Mapa";7.00;"MDT5"
"41035000000";"1410359";"41175";"41";"Sevilla";"Coripe";1298;5145.57;41517.00;"41035000101";"Coripe";"1228";"1036-1";-5.44;36.97;"Mapa";325.00;"MDT5"
"41036000000";"1410362";"41180";"41";"Sevilla";"El Coronil";4830;9164.17;61851.00;"41036000101";"El Coronil";"4804";"1020-4";-5.63;37.08;"Mapa";133.00;"MDT5"
"41037000000";"1410378";"41185";"41";"Sevilla";"Los Corrales";3997;6751.26;58324.00;"41037000101";"Los Corrales";"3983";"1022-2";-4.98;37.09;"Mapa";387.00;"MDT5"
"41038000000";"1410384";"41190";"41";"Sevilla";"Dos Hermanas";132551;16033.12;72677.00;"41038000101";"Dos Hermanas";"92394";"1002-2";-5.91;37.28;"Mapa";52.00;"MDT5"
"41039000000";"1410397";"41195";"41";"Sevilla";"Écija";40087;97871.22;242657.00;"41039000401";"Écija";"38229";"0965-3";-5.07;37.54;"Mapa";106.00;"MDT5"
"41040000000";"1410401";"41200";"41";"Sevilla";"Espartinas";15423;2267.32;37768.00;"41040000101";"Espartinas";"7081";"0984-3";-6.12;37.38;"Mapa";129.00;"MDT5"
"41041000000";"1410418";"41205";"41";"Sevilla";"Estepa";12526;18997.35;124661.00;"41041000201";"Estepa";"12415";"1005-2";-4.87;37.28;"Mapa";601.00;"MDT5"
"41042000000";"1410423";"41210";"41";"Sevilla";"Fuentes de Andalucía";7149;15018.38;71327.00;"41042000101";"Fuentes de Andalucía";"7073";"0986-2";-5.34;37.46;"Mapa";180.00;"MDT5"
"41043000000";"1410439";"41215";"41";"Sevilla";"El Garrobo";775;4431.66;32411.00;"41043000101";"El Garrobo";"722";"0962-1";-6.17;37.62;"Mapa";268.00;"MDT5"
"41044000000";"1410444";"41220";"41";"Sevilla";"Gelves";10051;827.81;20229.00;"41044000101";"Gelves";"8232";"0984-3";-6.02;37.33;"Mapa";27.00;"MDT5"
"41045000000";"1410457";"41225";"41";"Sevilla";"Gerena";7489;12988.18;59093.00;"41045000101";"Gerena";"7461";"0962-3";-6.15;37.52;"Mapa";97.00;"MDT5"
"41046000000";"1410460";"41230";"41";"Sevilla";"Gilena";3826;5096.92;49633.00;"41046000101";"Gilena";"3764";"1005-2";-4.91;37.25;"Mapa";463.00;"MDT5"
"41047000000";"1410476";"41235";"41";"Sevilla";"Gines";13361;289.29;7255.00;"41047000101";"Gines";"13361";"0984-3";-6.07;37.38;"Mapa";119.00;"MDT5"
"41048000000";"1410482";"41240";"41";"Sevilla";"Guadalcanal";2659;27497.42;99071.00;"41048000101";"Guadalcanal";"2624";"0899-1";-5.82;38.09;"Mapa";663.00;"MDT5"
"41049000000";"1410495";"41245";"41";"Sevilla";"Guillena";12647;22659.74;81646.00;"41049000201";"Guillena";"8909";"0962-3";-6.05;37.53;"Mapa";22.00;"MDT5"
"41050000000";"1410508";"41250";"41";"Sevilla";"Herrera";6463;5347.53;38430.00;"41050000101";"Herrera";"6393";"0988-3";-4.84;37.36;"Mapa";250.00;"MDT5"
"41051000000";"1410515";"41255";"41";"Sevilla";"Huévar del Aljarafe";2883;5758.12;49511.00;"41051000202";"Huévar del Aljarafe";"2417";"0983-4";-6.27;37.35;"Mapa";73.00;"MDT5"
"41052000000";"1410520";"41260";"41";"Sevilla";"Lantejuela";3836;1775.58;20051.00;"41052000101";"Lantejuela";"3824";"0986-4";-5.22;37.35;"Mapa";152.00;"MDT5"
"41053000000";"1410536";"41265";"41";"Sevilla";"Lebrija";27410;37520.00;99870.00;"41053000501";"Lebrija";"27075";"1034-1";-6.08;36.91;"Mapa";36.00;"MDT5"
"41054000000";"1410541";"41270";"41";"Sevilla";"Lora de Estepa";852;1808.79;23298.00;"41054000101";"Lora de Estepa";"846";"1006-1";-4.82;37.27;"Mapa";442.00;"MDT5"
"41055000000";"1410554";"41275";"41";"Sevilla";"Lora del Río";18934;29396.11;73585.00;"41055000301";"Lora del Río";"17042";"0963-2";-5.53;37.65;"Mapa";37.00;"MDT5"
"41056000000";"1410567";"41280";"41";"Sevilla";"La Luisiana";4569;4297.39;36223.00;"41056000302";"La Luisiana";"3321";"0964-4";-5.24;37.52;"Mapa";167.00;"MDT5"
"41057000000";"1410573";"41285";"41";"Sevilla";"El Madroño";284;10288.30;60943.00;"41057000401";"El Madroño";"154";"0961-1";-6.51;37.64;"Mapa";357.00;"MDT5"
"41058000000";"1410589";"41290";"41";"Sevilla";"Mairena del Alcor";23222;6973.88;38090.00;"41058000301";"Mairena del Alcor";"20984";"0985-3";-5.74;37.37;"Mapa";136.00;"MDT5"
"41059000000";"1410592";"41295";"41";"Sevilla";"Mairena del Aljarafe";45471;1771.82;27827.00;"41059000503";"Mairena del Aljarafe";"45471";"0984-3";-6.06;37.34;"Mapa";63.00;"MDT5"
"41060000000";"1410606";"41300";"41";"Sevilla";"Marchena";19691;37824.65;89044.00;"41060000501";"Marchena";"19080";"1004-1";-5.41;37.33;"Mapa";140.00;"MDT5"
"41061000000";"1410613";"41305";"41";"Sevilla";"Marinaleda";2665;2482.21;26356.00;"41061000101";"Marinaleda";"2048";"0987-4";-4.96;37.37;"Mapa";203.00;"MDT5"
"41062000000";"1410628";"41310";"41";"Sevilla";"Martín de la Jara";2740;4934.03;35351.00;"41062000201";"Martín de la Jara";"2716";"1022-2";-4.96;37.10;"Mapa";404.00;"MDT5"
"41063000000";"1410634";"41315";"41";"Sevilla";"Los Molares";3455;4275.79;32829.00;"41063000101";"Los Molares";"3430";"1020-1";-5.71;37.15;"Mapa";77.00;"MDT5"
"41064000000";"1410649";"41320";"41";"Sevilla";"Montellano";7073;11671.13;47649.00;"41064000101";"Montellano";"6989";"1035-2";-5.57;36.99;"Mapa";269.00;"MDT5"
"41065000000";"1410652";"41325";"41";"Sevilla";"Morón de la Frontera";27930;43193.16;115371.00;"41065000401";"Morón de la Frontera";"26535";"1021-1";-5.44;37.12;"Mapa";293.00;"MDT5"
"41066000000";"1410665";"41330";"41";"Sevilla";"Las Navas de la Concepción";1601;6335.48;49267.00;"41066000101";"Las Navas de la Concepción";"1597";"0921-1";-5.46;37.93;"Mapa";431.00;"MDT5"
"41067000000";"1410671";"41335";"41";"Sevilla";"Olivares";9422;4553.45;42020.00;"41067000101";"Olivares";"9349";"0984-1";-6.15;37.41;"Mapa";170.00;"MDT5"
"41068000000";"1410687";"41340";"41";"Sevilla";"Osuna";17735;59237.51;136906.00;"41068000101";"Osuna";"17240";"1005-3";-5.10;37.23;"Mapa";322.00;"MDT5"
"41069000000";"1410690";"41345";"41";"Sevilla";"Los Palacios y Villafranca";38246;10946.72;44930.00;"41069000301";"Los Palacios y Villafranca";"34967";"1019-2";-5.92;37.15;"Mapa";8.00;"MDT5"
"41070000000";"1410704";"41350";"41";"Sevilla";"Palomares del Río";8418;1311.43;19159.00;"41070000101";"Palomares del Río";"8358";"1002-1";-6.05;37.32;"Mapa";31.00;"MDT5"
"41071000000";"1410711";"41355";"41";"Sevilla";"Paradas";6923;10937.40;53871.00;"41071000401";"Paradas";"6695";"1004-1";-5.49;37.28;"Mapa";122.00;"MDT5"
"41072000000";"1410726";"41360";"41";"Sevilla";"Pedrera";5308;6063.79;56946.00;"41072000101";"Pedrera";"5257";"1005-4";-4.89;37.22;"Mapa";457.00;"MDT5"
"41073000000";"1410732";"41365";"41";"Sevilla";"El Pedroso";2055;31412.62;85552.00;"41073000401";"El Pedroso";"1998";"0920-3";-5.76;37.84;"Mapa";413.00;"MDT5"
"41074000000";"1410747";"41370";"41";"Sevilla";"Peñaflor";3680;8289.19;45730.00;"41074000101";"Peñaflor";"3204";"0942-4";-5.34;37.70;"Mapa";51.00;"MDT5"
"41075000000";"1410750";"41375";"41";"Sevilla";"Pilas";13988;4593.86;48093.00;"41075000101";"Pilas";"13685";"1001-2";-6.30;37.30;"Mapa";66.00;"MDT5"
"41076000000";"1410763";"41380";"41";"Sevilla";"Pruna";2671;10063.86;43770.00;"41076000101";"Pruna";"2605";"1036-2";-5.22;36.97;"Mapa";546.00;"MDT5"
"41077000000";"1410779";"41385";"41";"Sevilla";"La Puebla de Cazalla";11081;18980.79;60761.00;"41077000101";"La Puebla de Cazalla";"10941";"1004-4";-5.30;37.22;"Mapa";172.00;"MDT5"
"41078000000";"1410785";"41390";"41";"Sevilla";"La Puebla de los Infantes";3051;15422.74;52847.00;"41078000101";"La Puebla de los Infantes";"2990";"0942-1";-5.38;37.77;"Mapa";231.00;"MDT5"
"41079000000";"1410798";"41395";"41";"Sevilla";"La Puebla del Río";11914;37473.29;158671.00;"41079000401";"La Puebla del Río";"11240";"1002-1";-6.06;37.26;"Mapa";26.00;"MDT5"
"41080000000";"1410802";"41400";"41";"Sevilla";"El Real de la Jara";1530;15734.90;65793.00;"41080000101";"El Real de la Jara";"1518";"0919-1";-6.15;37.95;"Mapa";459.00;"MDT5"
"41081000000";"1410819";"41405";"41";"Sevilla";"La Rinconada";38339;13902.19;65926.00;"41081000601";"La Rinconada";"10013";"0984-2";-5.97;37.48;"Mapa";13.00;"MDT5"
"41082000000";"1410824";"41410";"41";"Sevilla";"La Roda de Andalucía";4277;7668.21;52059.00;"41082000301";"La Roda de Andalucía";"4182";"1006-3";-4.77;37.19;"Mapa";405.00;"MDT5"
"41083000000";"1410830";"41415";"41";"Sevilla";"El Ronquillo";1354;7652.07;54601.00;"41083000301";"El Ronquillo";"1311";"0940-3";-6.17;37.72;"Mapa";334.00;"MDT5"
"41084000000";"1410845";"41420";"41";"Sevilla";"El Rubio";3457;2079.82;23808.00;"41084000101";"El Rubio";"3447";"0987-4";-4.99;37.35;"Mapa";208.00;"MDT5"
"41085000000";"1410858";"41425";"41";"Sevilla";"Salteras";5499;5755.28;56668.00;"41085000504";"Salteras";"5052";"0984-1";-6.11;37.41;"Mapa";152.00;"MDT5"
"41086000000";"1410861";"41430";"41";"Sevilla";"San Juan de Aznalfarache";21458;410.95;11403.00;"41086000101";"San Juan de Aznalfarache";"21458";"0984-3";-6.02;37.36;"Mapa";44.00;"MDT5"
"41087000000";"1410877";"41440";"41";"Sevilla";"Sanlúcar la Mayor";13583;13552.21;96982.00;"41087000301";"Sanlúcar la Mayor";"11786";"0983-4";-6.20;37.38;"Mapa";141.00;"MDT5"
"41088000000";"1410883";"41435";"41";"Sevilla";"San Nicolás del Puerto";593;4493.39;31074.00;"41088000201";"San Nicolás del Puerto";"478";"0920-2";-5.65;37.99;"Mapa";586.00;"MDT5"
"41089000000";"1410896";"41445";"41";"Sevilla";"Santiponce";8445;839.70;23280.00;"41089000101";"Santiponce";"8370";"0984-1";-6.03;37.43;"Mapa";15.00;"MDT5"
"41090000000";"1410900";"41450";"41";"Sevilla";"El Saucejo";4310;9219.71;68007.00;"41090000301";"El Saucejo";"3769";"1022-3";-5.09;37.07;"Mapa";532.00;"MDT5"
"41091000000";"1410917";"41001";"41";"Sevilla";"Sevilla";689434;14129.19;73993.00;"41091000201";"Sevilla";"688637";"0984-4";-5.99;37.38;"Mapa";11.00;"MDT5"
