"Province";"Name";"Population";"Longitude";"Latitude";"Autonomous_Community"
"Segovia";"Santiuste de San Juan Bautista";575;-4.57;41.15;"País Vasco/Euskadi"
"Segovia";"Santo Domingo de Pirón";61;-3.98;41.04;"País Vasco/Euskadi"
"Segovia";"Santo Tomé del Puerto";277;-3.61;41.18;"País Vasco/Euskadi"
"Segovia";"Sauquillo de Cabezas";168;-4.06;41.19;"País Vasco/Euskadi"
"Segovia";"Sebúlcor";264;-3.88;41.27;"País Vasco/Euskadi"
"Segovia";"Segovia";51756;-4.12;40.94;"País Vasco/Euskadi"
"Segovia";"Sepúlveda";1105;-3.75;41.29;"País Vasco/Euskadi"
"Segovia";"Sequera de Fresno";36;-3.54;41.36;"País Vasco/Euskadi"
"Segovia";"Sotillo";26;-3.63;41.25;"País Vasco/Euskadi"
"Segovia";"Sotosalbos";110;-3.94;41.03;"País Vasco/Euskadi"
"Segovia";"Tabanera la Luenga";51;-4.23;41.09;"País Vasco/Euskadi"
"Segovia";"Tolocirio";53;-4.65;41.13;"País Vasco/Euskadi"
"Segovia";"Torreadrada";64;-3.84;41.44;"País Vasco/Euskadi"
"Segovia";"Torrecaballeros";1339;-4.02;40.99;"País Vasco/Euskadi"
"Segovia";"Torrecilla del Pinar";198;-4.03;41.37;"País Vasco/Euskadi"
"Segovia";"Torreiglesias";282;-4.03;41.1;"País Vasco/Euskadi"
"Segovia";"Torre Val de San Pedro";188;-3.86;41.07;"País Vasco/Euskadi"
"Segovia";"Trescasas";1059;-4.03;40.96;"País Vasco/Euskadi"
"Segovia";"Turégano";1005;-4;41.15;"País Vasco/Euskadi"
"Segovia";"Urueñas";111;-3.77;41.35;"País Vasco/Euskadi"
"Segovia";"Valdeprados";74;-4.25;40.81;"País Vasco/Euskadi"
"Segovia";"Valdevacas de Montejo";32;-3.63;41.52;"País Vasco/Euskadi"
"Segovia";"Valdevacas y Guijar";95;-3.91;41.13;"País Vasco/Euskadi"
"Segovia";"Valseca";245;-4.17;41;"País Vasco/Euskadi"
"Segovia";"Valtiendas";80;-3.91;41.47;"País Vasco/Euskadi"
"Segovia";"Valverde del Majano";1064;-4.23;40.95;"País Vasco/Euskadi"
"Segovia";"Valle de Tabladillo";96;-3.83;41.36;"País Vasco/Euskadi"
"Segovia";"Vallelado";697;-4.42;41.4;"País Vasco/Euskadi"
"Segovia";"Valleruela de Pedraza";73;-3.8;41.17;"País Vasco/Euskadi"
"Segovia";"Valleruela de Sepúlveda";52;-3.77;41.19;"País Vasco/Euskadi"
"Segovia";"Veganzones";229;-3.99;41.19;"País Vasco/Euskadi"
"Segovia";"Vegas de Matute";265;-4.27;40.79;"País Vasco/Euskadi"
"Segovia";"Ventosilla y Tejadilla";20;-3.69;41.18;"País Vasco/Euskadi"
"Segovia";"Villacastín";1495;-4.41;40.78;"País Vasco/Euskadi"
"Segovia";"Villaverde de Íscar";615;-4.52;41.3;"País Vasco/Euskadi"
"Segovia";"Villaverde de Montejo";30;-3.65;41.52;"País Vasco/Euskadi"
"Segovia";"Villeguillo";106;-4.57;41.25;"País Vasco/Euskadi"
"Segovia";"Yanguas de Eresma";140;-4.23;41.07;"País Vasco/Euskadi"
"Segovia";"Zarzuela del Monte";506;-4.33;40.8;"País Vasco/Euskadi"
"Segovia";"Zarzuela del Pinar";442;-4.18;41.25;"País Vasco/Euskadi"
"Segovia";"Ortigosa del Monte";552;-4.17;40.84;"País Vasco/Euskadi"
"Segovia";"Cozuelos de Fuentidueña";131;-4.09;41.39;"País Vasco/Euskadi"
"Segovia";"Marazoleja";105;-4.33;40.96;"País Vasco/Euskadi"
"Segovia";"Navas de Riofrío";399;-4.13;40.86;"País Vasco/Euskadi"
"Segovia";"Cuevas de Provanco";136;-3.96;41.54;"País Vasco/Euskadi"
"Segovia";"San Cristóbal de Segovia";3028;-4.07;40.95;"País Vasco/Euskadi"
"Sevilla";"Aguadulce";2047;-4.99;37.25;"País Vasco/Euskadi"
"Sevilla";"Alanís";1781;-5.71;38.03;"País Vasco/Euskadi"
"Sevilla";"Albaida del Aljarafe";3137;-6.16;37.42;"País Vasco/Euskadi"
"Sevilla";"Alcalá de Guadaíra";75106;-5.85;37.33;"País Vasco/Euskadi"
"Sevilla";"Alcalá del Río";11950;-5.97;37.51;"País Vasco/Euskadi"
"Sevilla";"Alcolea del Río";3413;-5.67;37.61;"País Vasco/Euskadi"
"Sevilla";"La Algaba";16275;-6.01;37.46;"País Vasco/Euskadi"
"Sevilla";"Algámitas";1284;-5.15;37.01;"País Vasco/Euskadi"
"Sevilla";"Almadén de la Plata";1424;-6.07;37.87;"País Vasco/Euskadi"
"Sevilla";"Almensilla";5929;-6.11;37.3;"País Vasco/Euskadi"
"Sevilla";"Arahal";19532;-5.54;37.26;"País Vasco/Euskadi"
"Sevilla";"Aznalcázar";4493;-6.25;37.3;"País Vasco/Euskadi"
"Sevilla";"Aznalcóllar";6116;-6.26;37.52;"País Vasco/Euskadi"
"Sevilla";"Badolatosa";3121;-4.67;37.3;"País Vasco/Euskadi"
"Sevilla";"Benacazón";7167;-6.19;37.35;"País Vasco/Euskadi"
"Sevilla";"Bollullos de la Mitación";10512;-6.13;37.34;"País Vasco/Euskadi"
"Sevilla";"Bormujos";21667;-6.07;37.37;"País Vasco/Euskadi"
"Sevilla";"Brenes";12638;-5.87;37.55;"País Vasco/Euskadi"
"Sevilla";"Burguillos";6523;-5.96;37.58;"País Vasco/Euskadi"
"Sevilla";"Las Cabezas de San Juan";16418;-5.94;36.98;"País Vasco/Euskadi"
"Sevilla";"Camas";27293;-6.03;37.4;"País Vasco/Euskadi"
"Sevilla";"La Campana";5349;-5.42;37.56;"País Vasco/Euskadi"
"Sevilla";"Cantillana";10612;-5.82;37.6;"País Vasco/Euskadi"
"Sevilla";"Carmona";28540;-5.63;37.47;"País Vasco/Euskadi"
"Sevilla";"Carrión de los Céspedes";2524;-6.32;37.36;"País Vasco/Euskadi"
"Sevilla";"Casariche";5566;-4.75;37.29;"País Vasco/Euskadi"
"Sevilla";"Castilblanco de los Arroyos";4831;-5.98;37.67;"País Vasco/Euskadi"
"Sevilla";"Castilleja de Guzmán";2835;-6.05;37.4;"País Vasco/Euskadi"
"Sevilla";"Castilleja de la Cuesta";17429;-6.05;37.38;"País Vasco/Euskadi"
"Sevilla";"Castilleja del Campo";628;-6.33;37.38;"País Vasco/Euskadi"
"Sevilla";"El Castillo de las Guardas";1464;-6.31;37.69;"País Vasco/Euskadi"
"Sevilla";"Cazalla de la Sierra";4849;-5.75;37.92;"País Vasco/Euskadi"
"Sevilla";"Constantina";6040;-5.62;37.87;"País Vasco/Euskadi"
"Sevilla";"Coria del Río";30535;-6.05;37.28;"País Vasco/Euskadi"
"Sevilla";"Coripe";1298;-5.44;36.97;"País Vasco/Euskadi"
"Sevilla";"El Coronil";4830;-5.63;37.08;"País Vasco/Euskadi"
"Sevilla";"Los Corrales";3997;-4.98;37.09;"País Vasco/Euskadi"
"Sevilla";"Dos Hermanas";132551;-5.91;37.28;"País Vasco/Euskadi"
"Sevilla";"Écija";40087;-5.07;37.54;"País Vasco/Euskadi"
"Sevilla";"Espartinas";15423;-6.12;37.38;"País Vasco/Euskadi"
"Sevilla";"Estepa";12526;-4.87;37.28;"País Vasco/Euskadi"
"Sevilla";"Fuentes de Andalucía";7149;-5.34;37.46;"País Vasco/Euskadi"
"Sevilla";"El Garrobo";775;-6.17;37.62;"País Vasco/Euskadi"
"Sevilla";"Gelves";10051;-6.02;37.33;"País Vasco/Euskadi"
"Sevilla";"Gerena";7489;-6.15;37.52;"País Vasco/Euskadi"
"Sevilla";"Gilena";3826;-4.91;37.25;"País Vasco/Euskadi"
"Sevilla";"Gines";13361;-6.07;37.38;"País Vasco/Euskadi"
"Sevilla";"Guadalcanal";2659;-5.82;38.09;"País Vasco/Euskadi"
"Sevilla";"Guillena";12647;-6.05;37.53;"País Vasco/Euskadi"
"Sevilla";"Herrera";6463;-4.84;37.36;"País Vasco/Euskadi"
"Sevilla";"Huévar del Aljarafe";2883;-6.27;37.35;"País Vasco/Euskadi"
"Sevilla";"Lantejuela";3836;-5.22;37.35;"País Vasco/Euskadi"
"Sevilla";"Lebrija";27410;-6.08;36.91;"País Vasco/Euskadi"
"Sevilla";"Lora de Estepa";852;-4.82;37.27;"País Vasco/Euskadi"
"Sevilla";"Lora del Río";18934;-5.53;37.65;"País Vasco/Euskadi"
"Sevilla";"La Luisiana";4569;-5.24;37.52;"País Vasco/Euskadi"
"Sevilla";"El Madroño";284;-6.51;37.64;"País Vasco/Euskadi"
"Sevilla";"Mairena del Alcor";23222;-5.74;37.37;"País Vasco/Euskadi"
"Sevilla";"Mairena del Aljarafe";45471;-6.06;37.34;"País Vasco/Euskadi"
"Sevilla";"Marchena";19691;-5.41;37.33;"País Vasco/Euskadi"
"Sevilla";"Marinaleda";2665;-4.96;37.37;"País Vasco/Euskadi"
"Sevilla";"Martín de la Jara";2740;-4.96;37.1;"País Vasco/Euskadi"
"Sevilla";"Los Molares";3455;-5.71;37.15;"País Vasco/Euskadi"
"Sevilla";"Montellano";7073;-5.57;36.99;"País Vasco/Euskadi"
"Sevilla";"Morón de la Frontera";27930;-5.44;37.12;"País Vasco/Euskadi"
"Sevilla";"Las Navas de la Concepción";1601;-5.46;37.93;"País Vasco/Euskadi"
"Sevilla";"Olivares";9422;-6.15;37.41;"País Vasco/Euskadi"
"Sevilla";"Osuna";17735;-5.1;37.23;"País Vasco/Euskadi"
"Sevilla";"Los Palacios y Villafranca";38246;-5.92;37.15;"País Vasco/Euskadi"
"Sevilla";"Palomares del Río";8418;-6.05;37.32;"País Vasco/Euskadi"
"Sevilla";"Paradas";6923;-5.49;37.28;"País Vasco/Euskadi"
"Sevilla";"Pedrera";5308;-4.89;37.22;"País Vasco/Euskadi"
"Sevilla";"El Pedroso";2055;-5.76;37.84;"País Vasco/Euskadi"
"Sevilla";"Peñaflor";3680;-5.34;37.7;"País Vasco/Euskadi"
"Sevilla";"Pilas";13988;-6.3;37.3;"País Vasco/Euskadi"
"Sevilla";"Pruna";2671;-5.22;36.97;"País Vasco/Euskadi"
"Sevilla";"La Puebla de Cazalla";11081;-5.3;37.22;"País Vasco/Euskadi"
"Sevilla";"La Puebla de los Infantes";3051;-5.38;37.77;"País Vasco/Euskadi"
"Sevilla";"La Puebla del Río";11914;-6.06;37.26;"País Vasco/Euskadi"
"Sevilla";"El Real de la Jara";1530;-6.15;37.95;"País Vasco/Euskadi"
"Sevilla";"La Rinconada";38339;-5.97;37.48;"País Vasco/Euskadi"
"Sevilla";"La Roda de Andalucía";4277;-4.77;37.19;"País Vasco/Euskadi"
"Sevilla";"El Ronquillo";1354;-6.17;37.72;"País Vasco/Euskadi"
"Sevilla";"El Rubio";3457;-4.99;37.35;"País Vasco/Euskadi"
"Sevilla";"Salteras";5499;-6.11;37.41;"País Vasco/Euskadi"
"Sevilla";"San Juan de Aznalfarache";21458;-6.02;37.36;"País Vasco/Euskadi"
"Sevilla";"Sanlúcar la Mayor";13583;-6.2;37.38;"País Vasco/Euskadi"
"Sevilla";"San Nicolás del Puerto";593;-5.65;37.99;"País Vasco/Euskadi"
"Sevilla";"Santiponce";8445;-6.03;37.43;"País Vasco/Euskadi"
"Sevilla";"El Saucejo";4310;-5.09;37.07;"País Vasco/Euskadi"
"Sevilla";"Sevilla";689434;-5.99;37.38;"País Vasco/Euskadi"
"Sevilla";"Tocina";9656;-5.73;37.61;"País Vasco/Euskadi"
"Sevilla";"Tomares";25042;-6.04;37.37;"País Vasco/Euskadi"
"Sevilla";"Umbrete";8695;-6.15;37.36;"País Vasco/Euskadi"
"Sevilla";"Utrera";52701;-5.78;37.17;"País Vasco/Euskadi"
"Sevilla";"Valencina de la Concepción";7860;-6.07;37.41;"País Vasco/Euskadi"
"Sevilla";"Villamanrique de la Condesa";4454;-6.3;37.24;"País Vasco/Euskadi"
"Sevilla";"Villanueva del Ariscal";6573;-6.14;37.39;"País Vasco/Euskadi"
"Sevilla";"Villanueva del Río y Minas";4866;-5.71;37.65;"País Vasco/Euskadi"
"Sevilla";"Villanueva de San Juan";1181;-5.17;37.05;"País Vasco/Euskadi"
"Sevilla";"Villaverde del Río";7824;-5.87;37.58;"País Vasco/Euskadi"
"Sevilla";"El Viso del Alcor";19234;-5.71;37.38;"País Vasco/Euskadi"
"Sevilla";"Cañada Rosal";3307;-5.21;37.59;"País Vasco/Euskadi"
"Sevilla";"Isla Mayor";5889;-6.16;37.13;"País Vasco/Euskadi"
"Sevilla";"El Cuervo de Sevilla";8698;-6.03;36.85;"País Vasco/Euskadi"
"Soria";"Abejar";318;-2.78;41.8;"País Vasco/Euskadi"
"Soria";"Adradas";48;-2.47;41.35;"País Vasco/Euskadi"
"Soria";"Ágreda";2993;-1.91;41.85;"País Vasco/Euskadi"
"Soria";"Alconaba";191;-2.38;41.72;"País Vasco/Euskadi"
"Soria";"Alcubilla de Avellaneda";112;-3.3;41.72;"País Vasco/Euskadi"
"Soria";"Alcubilla de las Peñas";62;-2.52;41.25;"País Vasco/Euskadi"
"Soria";"Aldealafuente";89;-2.32;41.67;"País Vasco/Euskadi"
"Soria";"Aldealices";30;-2.3;41.89;"País Vasco/Euskadi"
"Soria";"Aldealpozo";18;-2.2;41.78;"País Vasco/Euskadi"
"Soria";"Aldealseñor";31;-2.31;41.87;"País Vasco/Euskadi"
"Soria";"Aldehuela de Periáñez";37;-2.3;41.8;"País Vasco/Euskadi"
"Soria";"Las Aldehuelas";65;-2.36;41.99;"País Vasco/Euskadi"
"Soria";"Alentisque";33;-2.33;41.42;"País Vasco/Euskadi"
"Soria";"Aliud";17;-2.25;41.65;"País Vasco/Euskadi"
"Soria";"Almajano";179;-2.33;41.84;"País Vasco/Euskadi"
"Soria";"Almaluez";148;-2.26;41.28;"País Vasco/Euskadi"
"Soria";"Almarza";604;-2.46;41.94;"País Vasco/Euskadi"
"Soria";"Almazán";5526;-2.53;41.48;"País Vasco/Euskadi"
"Soria";"Almazul";70;-2.14;41.57;"País Vasco/Euskadi"
"Soria";"Almenar de Soria";234;-2.2;41.68;"País Vasco/Euskadi"
"Soria";"Alpanseque";60;-2.67;41.26;"País Vasco/Euskadi"
"Soria";"Arancón";90;-2.28;41.79;"País Vasco/Euskadi"
"Soria";"Arcos de Jalón";1486;-2.27;41.21;"País Vasco/Euskadi"
"Soria";"Arenillas";26;-2.84;41.34;"País Vasco/Euskadi"
"Soria";"Arévalo de la Sierra";76;-2.4;41.94;"País Vasco/Euskadi"
"Soria";"Ausejo de la Sierra";83;-2.37;41.89;"País Vasco/Euskadi"
"Soria";"Baraona";143;-2.65;41.29;"País Vasco/Euskadi"
"Soria";"Barca";103;-2.62;41.45;"País Vasco/Euskadi"
"Soria";"Barcones";22;-2.81;41.29;"País Vasco/Euskadi"
"Soria";"Bayubas de Abajo";146;-2.89;41.52;"País Vasco/Euskadi"
"Soria";"Bayubas de Arriba";48;-2.88;41.55;"País Vasco/Euskadi"
"Soria";"Beratón";28;-1.81;41.71;"País Vasco/Euskadi"
"Soria";"Berlanga de Duero";902;-2.86;41.46;"País Vasco/Euskadi"
"Soria";"Blacos";45;-2.85;41.68;"País Vasco/Euskadi"
"Soria";"Bliecos";36;-2.27;41.52;"País Vasco/Euskadi"
"Soria";"Borjabad";35;-2.36;41.55;"País Vasco/Euskadi"
"Soria";"Borobia";242;-1.89;41.66;"País Vasco/Euskadi"
"Soria";"Buberos";33;-2.19;41.64;"País Vasco/Euskadi"
"Soria";"Buitrago";59;-2.4;41.84;"País Vasco/Euskadi"
"Soria";"Burgo de Osma-Ciudad de Osma";4984;-3.07;41.58;"País Vasco/Euskadi"
"Soria";"Cabrejas del Campo";56;-2.26;41.68;"País Vasco/Euskadi"
"Soria";"Cabrejas del Pinar";356;-2.85;41.79;"País Vasco/Euskadi"
"Soria";"Calatañazor";51;-2.81;41.69;"País Vasco/Euskadi"
"Soria";"Caltojar";59;-2.76;41.4;"País Vasco/Euskadi"
"Soria";"Candilichera";124;-2.29;41.7;"País Vasco/Euskadi"
"Soria";"Cañamaque";33;-2.23;41.44;"País Vasco/Euskadi"
"Soria";"Carabantes";19;-1.99;41.55;"País Vasco/Euskadi"
"Soria";"Caracena";13;-3.09;41.38;"País Vasco/Euskadi"
"Soria";"Carrascosa de Abajo";23;-3.09;41.42;"País Vasco/Euskadi"
"Soria";"Carrascosa de la Sierra";18;-2.28;41.89;"País Vasco/Euskadi"
"Soria";"Casarejos";171;-3.03;41.79;"País Vasco/Euskadi"
"Soria";"Castilfrío de la Sierra";29;-2.3;41.91;"País Vasco/Euskadi"
"Soria";"Castilruiz";181;-2.05;41.87;"País Vasco/Euskadi"
"Soria";"Castillejo de Robledo";117;-3.49;41.55;"País Vasco/Euskadi"
"Soria";"Centenera de Andaluz";22;-2.71;41.5;"País Vasco/Euskadi"
"Soria";"Cerbón";34;-2.17;41.92;"País Vasco/Euskadi"
"Soria";"Cidones";320;-2.64;41.81;"País Vasco/Euskadi"
"Soria";"Cigudosa";20;-2.05;41.93;"País Vasco/Euskadi"
"Soria";"Cihuela";49;-1.99;41.4;"País Vasco/Euskadi"
"Soria";"Ciria";90;-1.96;41.61;"País Vasco/Euskadi"
"Soria";"Cirujales del Río";22;-2.32;41.86;"País Vasco/Euskadi"
"Soria";"Coscurita";81;-2.47;41.43;"País Vasco/Euskadi"
"Soria";"Covaleda";1749;-2.88;41.93;"País Vasco/Euskadi"
"Soria";"Cubilla";34;-2.93;41.74;"País Vasco/Euskadi"
"Soria";"Cubo de la Solana";182;-2.42;41.6;"País Vasco/Euskadi"
"Soria";"Cueva de Ágreda";70;-1.88;41.76;"País Vasco/Euskadi"
"Soria";"Dévanos";85;-1.94;41.9;"País Vasco/Euskadi"
"Soria";"Deza";230;-2.02;41.46;"País Vasco/Euskadi"
"Soria";"Duruelo de la Sierra";1122;-2.93;41.95;"País Vasco/Euskadi"
"Soria";"Escobosa de Almazán";23;-2.37;41.48;"País Vasco/Euskadi"
"Soria";"Espeja de San Marcelino";170;-3.22;41.8;"País Vasco/Euskadi"
"Soria";"Espejón";175;-3.25;41.83;"País Vasco/Euskadi"
"Soria";"Estepa de San Juan";7;-2.33;41.92;"País Vasco/Euskadi"
"Soria";"Frechilla de Almazán";25;-2.51;41.42;"País Vasco/Euskadi"
"Soria";"Fresno de Caracena";20;-3.09;41.45;"País Vasco/Euskadi"
"Soria";"Fuentearmegil";187;-3.18;41.71;"País Vasco/Euskadi"
"Soria";"Fuentecambrón";37;-3.32;41.5;"País Vasco/Euskadi"
"Soria";"Fuentecantos";55;-2.42;41.84;"País Vasco/Euskadi"
"Soria";"Fuentelmonge";69;-2.18;41.42;"País Vasco/Euskadi"
"Soria";"Fuentelsaz de Soria";62;-2.41;41.86;"País Vasco/Euskadi"
"Soria";"Fuentepinilla";91;-2.76;41.56;"País Vasco/Euskadi"
"Soria";"Fuentes de Magaña";64;-2.17;41.93;"País Vasco/Euskadi"
"Soria";"Fuentestrún";40;-2.08;41.87;"País Vasco/Euskadi"
"Soria";"Garray";745;-2.44;41.81;"País Vasco/Euskadi"
"Soria";"Golmayo";2561;-2.52;41.76;"País Vasco/Euskadi"
"Soria";"Gómara";310;-2.22;41.62;"País Vasco/Euskadi"
"Soria";"Gormaz";27;-3;41.49;"País Vasco/Euskadi"
"Soria";"Herrera de Soria";9;-3.01;41.76;"País Vasco/Euskadi"
"Soria";"Hinojosa del Campo";33;-2.1;41.73;"País Vasco/Euskadi"
"Soria";"Langa de Duero";746;-3.4;41.61;"País Vasco/Euskadi"
"Soria";"Liceras";53;-3.24;41.38;"País Vasco/Euskadi"
"Soria";"La Losilla";13;-2.27;41.87;"País Vasco/Euskadi"
"Soria";"Magaña";80;-2.15;41.89;"País Vasco/Euskadi"
"Soria";"Maján";13;-2.3;41.46;"País Vasco/Euskadi"
"Soria";"Matalebreras";53;-2.04;41.84;"País Vasco/Euskadi"
"Soria";"Matamala de Almazán";322;-2.63;41.5;"País Vasco/Euskadi"
"Soria";"Medinaceli";744;-2.43;41.17;"País Vasco/Euskadi"
"Soria";"Miño de Medinaceli";78;-2.51;41.18;"País Vasco/Euskadi"
"Soria";"Miño de San Esteban";47;-3.34;41.53;"País Vasco/Euskadi"
"Soria";"Molinos de Duero";167;-2.78;41.88;"País Vasco/Euskadi"
"Soria";"Momblona";23;-2.34;41.44;"País Vasco/Euskadi"
"Soria";"Monteagudo de las Vicarías";206;-2.16;41.36;"País Vasco/Euskadi"
"Soria";"Montejo de Tiermes";161;-3.19;41.36;"País Vasco/Euskadi"
"Soria";"Montenegro de Cameros";61;-2.75;42.08;"País Vasco/Euskadi"
"Soria";"Morón de Almazán";203;-2.41;41.41;"País Vasco/Euskadi"
"Soria";"Muriel de la Fuente";64;-2.85;41.72;"País Vasco/Euskadi"
"Soria";"Muriel Viejo";88;-2.91;41.78;"País Vasco/Euskadi"
"Soria";"Nafría de Ucero";33;-3.09;41.72;"País Vasco/Euskadi"
"Soria";"Narros";45;-2.29;41.84;"País Vasco/Euskadi"
"Soria";"Navaleno";789;-3;41.83;"País Vasco/Euskadi"
"Soria";"Nepas";57;-2.39;41.52;"País Vasco/Euskadi"
"Soria";"Nolay";57;-2.35;41.52;"País Vasco/Euskadi"
"Soria";"Noviercas";158;-2.03;41.71;"País Vasco/Euskadi"
"Soria";"Ólvega";3621;-1.98;41.78;"País Vasco/Euskadi"
"Soria";"Oncala";74;-2.31;41.97;"País Vasco/Euskadi"
"Soria";"Pinilla del Campo";24;-2.08;41.71;"País Vasco/Euskadi"
"Soria";"Portillo de Soria";16;-2.11;41.63;"País Vasco/Euskadi"
"Soria";"La Póveda de Soria";114;-2.5;42.01;"País Vasco/Euskadi"
"Soria";"Pozalmuro";63;-2.1;41.77;"País Vasco/Euskadi"
"Soria";"Quintana Redonda";493;-2.61;41.64;"País Vasco/Euskadi"
"Soria";"Quintanas de Gormaz";147;-2.97;41.5;"País Vasco/Euskadi"
"Soria";"Quiñonería";9;-2.03;41.56;"País Vasco/Euskadi"
"Soria";"Los Rábanos";479;-2.47;41.71;"País Vasco/Euskadi"
"Soria";"Rebollar";39;-2.5;41.91;"País Vasco/Euskadi"
"Soria";"Recuerda";88;-2.99;41.47;"País Vasco/Euskadi"
"Soria";"Rello";15;-2.74;41.33;"País Vasco/Euskadi"
"Soria";"Renieblas";106;-2.37;41.82;"País Vasco/Euskadi"
"Soria";"Retortillo de Soria";169;-2.98;41.31;"País Vasco/Euskadi"
"Soria";"Reznos";30;-2.02;41.59;"País Vasco/Euskadi"
"Soria";"La Riba de Escalote";11;-2.79;41.35;"País Vasco/Euskadi"
"Soria";"Rioseco de Soria";123;-2.84;41.63;"País Vasco/Euskadi"
"Soria";"Rollamienta";36;-2.53;41.92;"País Vasco/Euskadi"
"Soria";"El Royo";262;-2.64;41.9;"País Vasco/Euskadi"
"Soria";"Salduero";141;-2.79;41.88;"País Vasco/Euskadi"
"Soria";"San Esteban de Gormaz";3021;-3.2;41.57;"País Vasco/Euskadi"
"Soria";"San Felices";58;-2.02;41.93;"País Vasco/Euskadi"
"Soria";"San Leonardo de Yagüe";2083;-3.06;41.82;"País Vasco/Euskadi"
"Soria";"San Pedro Manrique";602;-2.23;42.02;"País Vasco/Euskadi"
"Soria";"Santa Cruz de Yanguas";63;-2.44;42.06;"País Vasco/Euskadi"
"Soria";"Santa María de Huerta";285;-2.17;41.26;"País Vasco/Euskadi"
"Soria";"Santa María de las Hoyas";106;-3.14;41.77;"País Vasco/Euskadi"
"Soria";"Serón de Nágima";121;-2.2;41.49;"País Vasco/Euskadi"
"Soria";"Soliedra";34;-2.38;41.46;"País Vasco/Euskadi"
"Soria";"Soria";38881;-2.46;41.76;"País Vasco/Euskadi"
"Soria";"Sotillo del Rincón";186;-2.6;41.93;"País Vasco/Euskadi"
"Soria";"Suellacabras";27;-2.22;41.85;"País Vasco/Euskadi"
"Soria";"Tajahuerce";29;-2.15;41.74;"País Vasco/Euskadi"
"Soria";"Tajueco";71;-2.84;41.53;"País Vasco/Euskadi"
"Soria";"Talveila";123;-2.96;41.78;"País Vasco/Euskadi"
"Soria";"Tardelcuende";435;-2.64;41.59;"País Vasco/Euskadi"
"Soria";"Taroda";47;-2.43;41.34;"País Vasco/Euskadi"
"Soria";"Tejado";116;-2.26;41.58;"País Vasco/Euskadi"
"Soria";"Torlengua";59;-2.16;41.45;"País Vasco/Euskadi"
"Soria";"Torreblacos";26;-2.87;41.67;"País Vasco/Euskadi"
"Soria";"Torrubia de Soria";68;-2.09;41.63;"País Vasco/Euskadi"
"Soria";"Trévago";48;-2.1;41.87;"País Vasco/Euskadi"
"Soria";"Ucero";53;-3.05;41.71;"País Vasco/Euskadi"
"Soria";"Vadillo";97;-3;41.79;"País Vasco/Euskadi"
"Soria";"Valdeavellano de Tera";192;-2.57;41.93;"País Vasco/Euskadi"
"Soria";"Valdegeña";42;-2.17;41.81;"País Vasco/Euskadi"
"Soria";"Valdelagua del Cerro";19;-2.11;41.88;"País Vasco/Euskadi"
"Soria";"Valdemaluque";164;-3.04;41.67;"País Vasco/Euskadi"
"Soria";"Valdenebro";114;-2.96;41.57;"País Vasco/Euskadi"
"Soria";"Valdeprado";9;-2.1;41.93;"País Vasco/Euskadi"
"Soria";"Valderrodilla";75;-2.8;41.56;"País Vasco/Euskadi"
"Soria";"Valtajeros";25;-2.22;41.93;"País Vasco/Euskadi"
"Soria";"Velamazán";87;-2.69;41.45;"País Vasco/Euskadi"
"Soria";"Velilla de la Sierra";23;-2.4;41.8;"País Vasco/Euskadi"
"Soria";"Velilla de los Ajos";21;-2.25;41.49;"País Vasco/Euskadi"
"Soria";"Viana de Duero";53;-2.46;41.53;"País Vasco/Euskadi"
"Soria";"Villaciervos";90;-2.62;41.76;"País Vasco/Euskadi"
"Soria";"Villanueva de Gormaz";7;-3.06;41.46;"País Vasco/Euskadi"
"Soria";"Villar del Ala";53;-2.56;41.91;"País Vasco/Euskadi"
"Soria";"Villar del Campo";22;-2.14;41.78;"País Vasco/Euskadi"
"Soria";"Villar del Río";143;-2.35;42.07;"País Vasco/Euskadi"
"Soria";"Los Villares de Soria";86;-2.35;41.86;"País Vasco/Euskadi"
"Soria";"Villasayas";71;-2.61;41.35;"País Vasco/Euskadi"
"Soria";"Villaseca de Arciel";35;-2.16;41.62;"País Vasco/Euskadi"
"Soria";"Vinuesa";888;-2.76;41.91;"País Vasco/Euskadi"
"Soria";"Vizmanos";29;-2.4;42.02;"País Vasco/Euskadi"
"Soria";"Vozmediano";37;-1.85;41.83;"País Vasco/Euskadi"
"Soria";"Yanguas";93;-2.33;42.1;"País Vasco/Euskadi"
"Soria";"Yelo";43;-2.52;41.21;"País Vasco/Euskadi"
"Tarragona";"Aiguamúrcia";893;1.35;41.32;"País Vasco/Euskadi"
"Tarragona";"Albinyana";2340;1.48;41.24;"País Vasco/Euskadi"
"Tarragona";"L'Albiol";479;1.08;41.25;"País Vasco/Euskadi"
"Tarragona";"Alcanar";9393;0.48;40.54;"País Vasco/Euskadi"
"Tarragona";"Alcover";5163;1.16;41.26;"País Vasco/Euskadi"
"Tarragona";"Aldover";842;0.5;40.88;"País Vasco/Euskadi"
"Tarragona";"L'Aleixar";866;1.04;41.2;"País Vasco/Euskadi"
"Tarragona";"Alfara de Carles";369;0.4;40.87;"País Vasco/Euskadi"
"Tarragona";"Alforja";1799;0.97;41.2;"País Vasco/Euskadi"
"Tarragona";"Alió";408;1.3;41.29;"País Vasco/Euskadi"
"Tarragona";"Almoster";1361;1.11;41.19;"País Vasco/Euskadi"
"Tarragona";"Altafulla";5089;1.37;41.14;"País Vasco/Euskadi"
"Tarragona";"L'Ametlla de Mar";6887;0.8;40.88;"País Vasco/Euskadi"
